iter	Logloss
1515	0.2562475528
1516	0.2562266073
1517	0.2562060539
1518	0.2561859295
1519	0.2561643518
1520	0.2561472972
1521	0.2561267106
1522	0.2561070046
1523	0.2560863223
1524	0.2560671941
1525	0.2560435084
1526	0.2560267774
1527	0.2560064976
1528	0.2559848332
1529	0.2559625834
1530	0.255943027
1531	0.2559176877
1532	0.2558944568
1533	0.2558720995
1534	0.2558532069
1535	0.2558305216
1536	0.2558090198
1537	0.2557897342
1538	0.2557693043
1539	0.2557517555
1540	0.2557309273
1541	0.2557160624
1542	0.2556956831
1543	0.2556795999
1544	0.2556584207
1545	0.2556374736
1546	0.2556181604
1547	0.2555969881
1548	0.2555770039
1549	0.2555551244
1550	0.255534616
1551	0.2555121317
1552	0.2554935322
1553	0.2554755627
1554	0.2554558714
1555	0.2554372644
1556	0.2554214876
1557	0.2554024299
1558	0.2553821714
1559	0.2553618813
1560	0.2553395565
1561	0.2553199536
1562	0.2552991812
1563	0.2552773841
1564	0.2552579447
1565	0.2552377601
1566	0.2552164676
1567	0.2551937984
1568	0.2551723002
1569	0.2551521774
1570	0.2551361442
1571	0.2551143336
1572	0.2550901608
1573	0.2550737713
1574	0.2550502922
1575	0.2550329549
1576	0.2550124686
1577	0.2549924673
1578	0.2549755854
1579	0.2549552236
1580	0.2549355853
1581	0.2549152842
1582	0.2548922047
1583	0.2548750524
1584	0.2548568331
1585	0.2548340361
1586	0.2548124322
1587	0.25479036
1588	0.254769813
1589	0.2547490683
1590	0.2547312993
1591	0.2547108229
1592	0.2546940285
1593	0.2546729835
1594	0.2546503698
1595	0.2546307484
1596	0.2546097724
1597	0.2545955922
1598	0.2545759286
1599	0.2545537805
1600	0.2545363981
1601	0.254513451
1602	0.2544908229
1603	0.2544691263
1604	0.2544501897
1605	0.2544282833
1606	0.2544102053
1607	0.2543876134
1608	0.2543708821
1609	0.2543527041
1610	0.2543306958
1611	0.2543115948
1612	0.2542959188
1613	0.2542766164
1614	0.2542596555
1615	0.2542386724
1616	0.2542184499
1617	0.2542015837
1618	0.2541811453
1619	0.2541646668
1620	0.2541428026
1621	0.2541263984
1622	0.2541049301
1623	0.2540898572
1624	0.2540710672
1625	0.2540512649
1626	0.2540326323
1627	0.2540137051
1628	0.2539938485
1629	0.2539712596
1630	0.2539504838
1631	0.2539284343
1632	0.2539104837
1633	0.2538899457
1634	0.2538727756
1635	0.2538539904
1636	0.2538366984
1637	0.2538179366
1638	0.2537992887
1639	0.2537802345
1640	0.2537599905
1641	0.2537417051
1642	0.2537218208
1643	0.2537010029
1644	0.2536855556
1645	0.2536696817
1646	0.2536526307
1647	0.2536325377
1648	0.2536124863
1649	0.2535931506
1650	0.2535767849
1651	0.2535589667
1652	0.2535372996
1653	0.2535168313
1654	0.2534992223
1655	0.2534741287
1656	0.2534585081
1657	0.2534406003
1658	0.2534216936
1659	0.2534019919
1660	0.2533844138
1661	0.2533666133
1662	0.2533450809
1663	0.2533279856
1664	0.2533072495
1665	0.2532866231
1666	0.2532692153
1667	0.2532536519
1668	0.2532334841
1669	0.2532178778
1670	0.253197455
1671	0.2531795309
1672	0.2531649805
1673	0.2531461559
1674	0.2531265469
1675	0.2531095137
1676	0.2530941048
1677	0.2530766479
1678	0.2530598788
1679	0.2530418327
1680	0.2530211711
1681	0.2530042028
1682	0.2529858323
1683	0.2529651711
1684	0.2529457965
1685	0.2529260353
1686	0.2529036536
1687	0.252885077
1688	0.252864311
1689	0.2528489506
1690	0.2528304775
1691	0.2528116733
1692	0.2527899988
1693	0.252775341
1694	0.252759967
1695	0.2527398377
1696	0.2527194685
1697	0.2527002051
1698	0.2526833228
1699	0.2526637177
1700	0.2526446835
1701	0.2526239496
1702	0.2526035774
1703	0.2525857957
1704	0.2525698833
1705	0.2525514902
1706	0.2525333931
1707	0.252511673
1708	0.2524901863
1709	0.2524707522
1710	0.2524492056
1711	0.2524298252
1712	0.2524096639
1713	0.252391318
1714	0.2523759325
1715	0.2523558889
1716	0.2523424602
1717	0.2523276722
1718	0.2523107264
1719	0.2522917917
1720	0.2522729774
1721	0.2522522519
1722	0.2522380638
1723	0.2522204775
1724	0.2522034066
1725	0.2521855092
1726	0.2521710549
1727	0.25215253
1728	0.2521345029
1729	0.2521179969
1730	0.2521009187
1731	0.2520791392
1732	0.252062653
1733	0.2520468087
1734	0.2520292504
1735	0.25201125
1736	0.2519952324
1737	0.2519790476
1738	0.2519616531
1739	0.2519457674
1740	0.2519288042
1741	0.2519104698
1742	0.2518937266
1743	0.25187354
1744	0.2518553952
1745	0.2518397898
1746	0.2518239029
1747	0.2518101312
1748	0.2517888911
1749	0.251769664
1750	0.2517548862
1751	0.2517347275
1752	0.2517194742
1753	0.251700974
1754	0.2516834203
1755	0.2516622755
1756	0.2516441545
1757	0.251627805
1758	0.2516107022
1759	0.2515911531
1760	0.2515708342
1761	0.2515516343
1762	0.2515323487
1763	0.2515142483
1764	0.2514959588
1765	0.2514773327
1766	0.2514593777
1767	0.251438806
1768	0.2514221785
1769	0.2514034823
1770	0.2513877935
1771	0.2513691875
1772	0.2513500524
1773	0.2513338496
1774	0.2513139264
1775	0.2512949699
1776	0.2512776979
1777	0.2512631631
1778	0.2512453952
1779	0.2512302881
1780	0.251214007
1781	0.2511952936
1782	0.251175463
1783	0.2511561403
1784	0.2511370304
1785	0.2511184712
1786	0.2511028325
1787	0.251084585
1788	0.2510670558
1789	0.2510509007
1790	0.2510346536
1791	0.2510170964
1792	0.251002128
1793	0.2509824076
1794	0.2509652932
1795	0.2509447702
1796	0.2509260699
1797	0.2509058701
1798	0.2508883589
1799	0.2508675568
1800	0.2508492254
1801	0.2508326191
1802	0.2508132573
1803	0.2507919562
1804	0.2507729906
1805	0.2507561883
1806	0.2507388679
1807	0.2507210509
1808	0.2507018806
1809	0.250686188
1810	0.250666038
1811	0.2506465348
1812	0.2506308308
1813	0.2506137806
1814	0.2505942791
1815	0.2505762018
1816	0.2505613239
1817	0.2505425117
1818	0.2505258922
1819	0.2505073706
1820	0.2504939791
1821	0.2504728353
1822	0.2504570802
1823	0.2504415138
1824	0.2504236578
1825	0.2504059003
1826	0.2503894607
1827	0.2503696011
1828	0.2503505714
1829	0.2503342981
1830	0.2503129214
1831	0.2502942412
1832	0.2502778349
1833	0.2502603799
1834	0.2502448765
1835	0.2502264688
1836	0.2502107871
1837	0.250194768
1838	0.250181691
1839	0.2501674891
1840	0.2501495927
1841	0.2501320716
1842	0.2501147832
1843	0.2500955247
1844	0.2500766533
1845	0.2500604909
1846	0.2500419958
1847	0.2500274968
1848	0.2500078435
1849	0.2499923372
1850	0.2499775907
1851	0.2499591522
1852	0.2499406549
1853	0.24992336
1854	0.2499074921
1855	0.2498918651
1856	0.2498752872
1857	0.249859027
1858	0.2498425972
1859	0.2498248869
1860	0.2498115594
1861	0.2497936395
1862	0.2497817181
1863	0.2497680947
1864	0.249752781
1865	0.2497344062
1866	0.249716693
1867	0.2497003429
1868	0.2496835532
1869	0.2496656841
1870	0.2496487897
1871	0.2496342394
1872	0.2496188372
1873	0.2496051068
1874	0.2495869549
1875	0.249571692
1876	0.2495560624
1877	0.2495386172
1878	0.2495192306
1879	0.249500604
1880	0.2494822568
1881	0.2494611847
1882	0.2494408932
1883	0.2494216772
1884	0.2494026464
1885	0.2493900462
1886	0.2493711152
1887	0.2493508104
1888	0.2493346099
1889	0.2493176337
1890	0.2492992596
1891	0.249284462
1892	0.2492660943
1893	0.2492494387
1894	0.2492317955
1895	0.2492131484
1896	0.2491937979
1897	0.2491742474
1898	0.2491567541
1899	0.2491417334
1900	0.2491238182
1901	0.249106964
1902	0.2490882549
1903	0.2490722051
1904	0.2490492892
1905	0.2490287924
1906	0.2490092008
1907	0.2489921759
1908	0.2489753226
1909	0.2489573628
1910	0.2489401393
1911	0.2489218593
1912	0.2489027314
1913	0.2488877763
1914	0.2488697377
1915	0.248851372
1916	0.2488327563
1917	0.2488137619
1918	0.2487974684
1919	0.2487781415
1920	0.2487607809
1921	0.2487445198
1922	0.2487296134
1923	0.2487122308
1924	0.2486982757
1925	0.2486817589
1926	0.2486673988
1927	0.2486543565
1928	0.2486372494
1929	0.2486202382
1930	0.2486046509
1931	0.2485879704
1932	0.2485647423
1933	0.248546298
1934	0.2485265381
1935	0.2485089124
1936	0.2484901183
1937	0.2484728797
1938	0.2484564755
1939	0.2484393039
1940	0.2484235333
1941	0.248403421
1942	0.24838539
1943	0.2483684871
1944	0.2483529942
1945	0.2483330582
1946	0.2483149038
1947	0.248302413
1948	0.248283932
1949	0.2482697493
1950	0.2482550884
1951	0.2482358211
1952	0.2482185172
1953	0.2482019023
1954	0.248183883
1955	0.2481641838
1956	0.2481472582
1957	0.2481321889
1958	0.2481153812
1959	0.2481007573
1960	0.248084796
1961	0.2480665275
1962	0.2480475379
1963	0.2480337844
1964	0.2480217353
1965	0.248003286
1966	0.2479870432
1967	0.2479716299
1968	0.2479563632
1969	0.2479403066
1970	0.2479259129
1971	0.2479107665
1972	0.2478915699
1973	0.247874157
1974	0.2478567464
1975	0.247839673
1976	0.2478236248
1977	0.247807336
1978	0.2477915562
1979	0.2477720624
1980	0.2477528913
1981	0.2477343002
1982	0.2477188236
1983	0.2477047189
1984	0.2476879327
1985	0.2476722155
1986	0.2476532944
1987	0.2476388086
1988	0.2476232541
1989	0.2476049778
1990	0.2475850186
1991	0.2475692092
1992	0.2475525118
1993	0.2475374883
1994	0.2475215252
1995	0.2475045574
1996	0.2474893004
1997	0.2474721084
1998	0.2474542912
1999	0.2474385093
2000	0.247424985
2001	0.2474119941
2002	0.2473931996
2003	0.2473769855
2004	0.2473636708
2005	0.2473479819
2006	0.2473289085
2007	0.2473107063
2008	0.2472953035
2009	0.247281716
2010	0.2472633399
2011	0.2472465899
2012	0.2472287064
2013	0.2472121099
2014	0.2471968511
2015	0.2471803536
2016	0.2471638868
2017	0.2471441832
2018	0.247126347
2019	0.2471094228
2020	0.2470941723
2021	0.2470776211
2022	0.2470623426
2023	0.2470454651
2024	0.2470286489
2025	0.2470116697
2026	0.246996151
2027	0.2469795076
2028	0.2469617326
2029	0.2469467689
2030	0.2469309874
2031	0.2469126361
2032	0.2468946859
2033	0.2468781044
2034	0.2468614164
2035	0.2468497922
2036	0.2468318971
2037	0.2468150438
2038	0.2467988509
2039	0.2467827861
2040	0.2467638111
2041	0.2467456726
2042	0.2467304716
2043	0.2467118935
2044	0.246698156
2045	0.246685743
2046	0.2466718185
2047	0.2466535321
2048	0.2466386846
2049	0.2466255019
2050	0.2466068494
2051	0.24659461
2052	0.2465792211
2053	0.2465627969
2054	0.2465456223
2055	0.2465316252
2056	0.2465133494
2057	0.2464948392
2058	0.2464772094
2059	0.2464581662
2060	0.2464423307
2061	0.2464286581
2062	0.2464127415
2063	0.2463962409
2064	0.2463773674
2065	0.2463610464
2066	0.246343402
2067	0.2463249915
2068	0.2463128453
2069	0.2462987395
2070	0.2462834314
2071	0.2462682216
2072	0.2462530668
2073	0.2462345631
2074	0.2462214486
2075	0.2462023283
2076	0.2461851746
2077	0.2461696553
2078	0.2461558517
2079	0.246140697
2080	0.2461218271
2081	0.2461035448
2082	0.2460875832
2083	0.2460753938
2084	0.2460575272
2085	0.2460406652
2086	0.2460271822
2087	0.2460102024
2088	0.2459944261
2089	0.245978156
2090	0.2459613437
2091	0.2459453649
2092	0.2459302762
2093	0.245911981
2094	0.2458959996
2095	0.2458793756
2096	0.2458625206
2097	0.2458445558
2098	0.2458302924
2099	0.245814574
2100	0.2457990584
2101	0.2457822505
2102	0.2457690558
2103	0.2457529272
2104	0.2457359331
2105	0.2457170633
2106	0.2457014993
2107	0.2456853219
2108	0.245666815
2109	0.2456472076
2110	0.2456285643
2111	0.2456087241
2112	0.2455907724
2113	0.2455728582
2114	0.245557679
2115	0.2455442289
2116	0.2455283106
2117	0.2455157348
2118	0.2455027158
2119	0.2454908116
2120	0.2454734433
2121	0.2454567285
2122	0.2454417665
2123	0.2454275506
2124	0.2454102691
2125	0.2453921941
2126	0.2453814984
2127	0.245363799
2128	0.2453492277
2129	0.2453355676
2130	0.2453181019
2131	0.2453041316
2132	0.2452887905
2133	0.2452735833
2134	0.2452589426
2135	0.2452419572
2136	0.2452245832
2137	0.2452111839
2138	0.2451964188
2139	0.2451774669
2140	0.2451597428
2141	0.2451431228
2142	0.2451243119
2143	0.2451102348
2144	0.2450926119
2145	0.2450758429
2146	0.2450631014
2147	0.2450472902
2148	0.2450310016
2149	0.2450111703
2150	0.2449958888
2151	0.2449825915
2152	0.2449655063
2153	0.2449507811
2154	0.2449386191
2155	0.2449234901
2156	0.2449049281
2157	0.2448912245
2158	0.2448745387
2159	0.2448611323
2160	0.2448458498
2161	0.2448298922
2162	0.2448140379
2163	0.2447996121
2164	0.2447812124
2165	0.244763572
2166	0.244748235
2167	0.2447284275
2168	0.2447133746
2169	0.244702054
2170	0.2446886161
2171	0.2446714265
2172	0.2446571101
2173	0.2446414017
2174	0.2446262529
2175	0.2446115096
2176	0.2446001568
2177	0.2445853271
2178	0.2445715675
2179	0.2445536663
2180	0.2445383749
2181	0.2445225551
2182	0.2445046419
2183	0.2444889109
2184	0.2444724371
2185	0.2444575034
2186	0.2444444984
2187	0.2444296009
2188	0.2444170485
2189	0.2444000707
2190	0.2443883123
2191	0.2443706243
2192	0.2443555983
2193	0.2443415154
2194	0.2443266633
2195	0.2443138456
2196	0.2442980095
2197	0.2442823763
2198	0.2442669513
2199	0.2442518003
2200	0.2442365458
2201	0.2442197833
2202	0.2442045362
2203	0.2441875507
2204	0.2441739556
2205	0.2441566461
2206	0.2441427385
2207	0.2441267899
2208	0.2441148707
2209	0.2440976109
2210	0.2440796284
2211	0.2440637961
2212	0.2440475251
2213	0.2440330713
2214	0.2440181294
2215	0.2440000513
2216	0.2439833701
2217	0.2439724059
2218	0.2439543556
2219	0.2439423964
2220	0.2439282845
2221	0.2439116921
2222	0.2438999367
2223	0.2438861269
2224	0.2438714089
2225	0.2438576795
2226	0.2438430611
2227	0.2438246987
2228	0.2438107233
2229	0.2437976216
2230	0.2437837033
2231	0.2437649048
2232	0.2437497198
2233	0.2437357906
2234	0.2437206475
2235	0.2437096454
2236	0.2436892928
2237	0.2436745639
2238	0.2436582788
2239	0.2436437653
2240	0.2436309446
2241	0.2436161079
2242	0.2435986809
2243	0.2435816672
2244	0.2435668048
2245	0.2435482532
2246	0.2435314245
2247	0.2435153639
2248	0.2435015411
2249	0.2434846159
2250	0.2434679088
2251	0.2434511183
2252	0.2434361899
2253	0.2434197779
2254	0.2434072367
2255	0.2433898705
2256	0.24337663
2257	0.2433628116
2258	0.2433471637
2259	0.2433321302
